Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value,clean_value
2001,DEC,STATE,46,6,TOTAL,"12,737,000",12737000
2001,DEC,STATE,49,6,TOTAL,"4,470,000",4470000
2001,DEC,STATE,53,6,TOTAL,"13,019,000",13019000
2001,DEC,STATE,55,6,TOTAL,"181,165,000",181165000
2001,FEB,STATE,6,6,TOTAL,"124,141,000",124141000
2001,FEB,STATE,16,6,TOTAL,"42,734,000",42734000
2001,FEB,STATE,17,6,TOTAL,"7,570,000",7570000
2001,FEB,STATE,19,6,TOTAL,"21,421,000",21421000
2001,FEB,STATE,25,6,TOTAL,"62,000",62000
2001,FEB,STATE,27,6,TOTAL,"52,098,000",52098000
2001,FEB,STATE,29,6,TOTAL,"5,901,000",5901000
2001,FEB,STATE,36,6,TOTAL,"52,076,000",52076000
2001,FEB,STATE,39,6,TOTAL,"11,689,000",11689000
2001,FEB,STATE,,6,TOTAL,"102,149,000",102149000
2001,FEB,STATE,42,6,TOTAL,"27,022,000",27022000
2001,FEB,STATE,46,6,TOTAL,"10,262,000",10262000
2001,FEB,STATE,49,6,TOTAL,"4,427,000",4427000
2001,FEB,STATE,53,6,TOTAL,"10,908,000",10908000
2001,FEB,STATE,55,6,TOTAL,"163,630,000",163630000
2001,JAN,STATE,6,6,TOTAL,"136,093,000",136093000
2001,JAN,STATE,16,6,TOTAL,"46,400,000",46400000
2001,JAN,STATE,17,6,TOTAL,"8,661,000",8661000
2001,JAN,STATE,19,6,TOTAL,"21,752,000",21752000
2001,JAN,STATE,25,6,TOTAL,"61,000",61000
2001,JAN,STATE,27,6,TOTAL,"57,635,000",57635000
2001,JAN,STATE,29,6,TOTAL,"7,725,000",7725000
2001,JAN,STATE,36,6,TOTAL,"56,263,000",56263000
2001,JAN,STATE,39,6,TOTAL,"11,786,000",11786000
2001,JAN,STATE,,6,TOTAL,"111,632,000",111632000
2001,JAN,STATE,42,6,TOTAL,"28,555,000",28555000
2001,JAN,STATE,46,6,TOTAL,"11,923,000",11923000
2001,JAN,STATE,49,6,TOTAL,"5,493,000",5493000
2001,JAN,STATE,53,6,TOTAL,"11,724,000",11724000
2001,JAN,STATE,55,6,TOTAL,"178,094,000",178094000
2001,JUL,STATE,6,6,TOTAL,"138,541,000",138541000
2001,JUL,STATE,16,6,TOTAL,"46,065,000",46065000
2001,JUL,STATE,17,6,TOTAL,"8,193,000",8193000
2001,JUL,STATE,19,6,TOTAL,"22,215,000",22215000
2001,JUL,STATE,25,6,TOTAL,"60,000",60000
2001,JUL,STATE,27,6,TOTAL,"46,436,000",46436000
2001,JUL,STATE,29,6,TOTAL,"7,326,000",7326000
2001,JUL,STATE,36,6,TOTAL,"59,457,000",59457000
2001,JUL,STATE,39,6,TOTAL,"12,294,000",12294000
2001,JUL,STATE,,6,TOTAL,"106,578,000",106578000
2001,JUL,STATE,42,6,TOTAL,"31,697,000",31697000
2001,JUL,STATE,46,6,TOTAL,"12,285,000",12285000
2001,JUL,STATE,49,6,TOTAL,"5,798,000",5798000
2001,JUL,STATE,53,6,TOTAL,"12,974,000",12974000
2001,JUL,STATE,55,6,TOTAL,"175,586,000",175586000
2001,JUN,STATE,6,6,TOTAL,"136,344,000",136344000
2001,JUN,STATE,16,6,TOTAL,"45,824,000",45824000
2001,JUN,STATE,17,6,TOTAL,"8,154,000",8154000
2001,JUN,STATE,19,6,TOTAL,"22,949,000",22949000
2001,JUN,STATE,25,6,TOTAL,"62,000",62000
2001,JUN,STATE,27,6,TOTAL,"48,775,000",48775000
2001,JUN,STATE,29,6,TOTAL,"7,904,000",7904000
2001,JUN,STATE,36,6,TOTAL,"55,852,000",55852000
2001,JUN,STATE,39,6,TOTAL,"12,428,000",12428000
2001,JUN,STATE,,6,TOTAL,"108,019,000",108019000
2001,JUN,STATE,42,6,TOTAL,"31,692,000",31692000
2001,JUN,STATE,46,6,TOTAL,"12,459,000",12459000
2001,JUN,STATE,49,6,TOTAL,"6,074,000",6074000
2001,JUN,STATE,53,6,TOTAL,"13,027,000",13027000
2001,JUN,STATE,55,6,TOTAL,"179,169,000",179169000
2001,MAR,STATE,6,6,TOTAL,"137,142,000",137142000
2001,MAR,STATE,16,6,TOTAL,"47,449,000",47449000
2001,MAR,STATE,17,6,TOTAL,"9,188,000",9188000
2001,MAR,STATE,19,6,TOTAL,"25,025,000",25025000
2001,MAR,STATE,25,6,TOTAL,"80,000",80000
2001,MAR,STATE,27,6,TOTAL,"57,503,000",57503000
2001,MAR,STATE,29,6,TOTAL,"10,255,000",10255000
2001,MAR,STATE,36,6,TOTAL,"62,067,000",62067000
2001,MAR,STATE,39,6,TOTAL,"12,845,000",12845000
2001,MAR,STATE,,6,TOTAL,"115,138,000",115138000
2001,MAR,STATE,42,6,TOTAL,"33,161,000",33161000
2001,MAR,STATE,46,6,TOTAL,"12,203,000",12203000
2001,MAR,STATE,49,6,TOTAL,"5,209,000",5209000
2001,MAR,STATE,53,6,TOTAL,"11,403,000",11403000
2001,MAR,STATE,55,6,TOTAL,"187,195,000",187195000
2001,MAY,STATE,6,6,TOTAL,"138,618,000",138618000
2001,MAY,STATE,16,6,TOTAL,"48,658,000",48658000
2001,MAY,STATE,17,6,TOTAL,"8,854,000",8854000
2001,MAY,STATE,19,6,TOTAL,"22,796,000",22796000
2001,MAY,STATE,25,6,TOTAL,"78,000",78000
2001,MAY,STATE,27,6,TOTAL,"50,987,000",50987000
2001,MAY,STATE,29,6,TOTAL,"8,427,000",8427000
2001,MAY,STATE,36,6,TOTAL,"60,669,000",60669000
2001,MAY,STATE,39,6,TOTAL,"12,678,000",12678000
2001,MAY,STATE,,6,TOTAL,"113,843,000",113843000
2001,MAY,STATE,42,6,TOTAL,"33,390,000",33390000
2001,MAY,STATE,46,6,TOTAL,"12,933,000",12933000
2001,MAY,STATE,49,6,TOTAL,"6,175,000",6175000
2001,MAY,STATE,53,6,TOTAL,"12,842,000",12842000
2001,MAY,STATE,55,6,TOTAL,"187,630,000",187630000
2001,NOV,STATE,6,6,TOTAL,"138,847,000",138847000
2001,NOV,STATE,16,6,TOTAL,"50,385,000",50385000
2001,NOV,STATE,17,6,TOTAL,"8,623,000",8623000
2001,NOV,STATE,19,6,TOTAL,"22,396,000",22396000
2001,NOV,STATE,25,6,TOTAL,"69,000",69000
2001,NOV,STATE,27,6,TOTAL,"47,149,000",47149000
2001,NOV,STATE,29,6,TOTAL,"10,300,000",10300000
2001,NOV,STATE,36,6,TOTAL,"65,241,000",65241000
2001,NOV,STATE,39,6,TOTAL,"12,295,000",12295000
2001,NOV,STATE,,6,TOTAL,"109,998,000",109998000
2001,NOV,STATE,42,6,TOTAL,"32,481,000",32481000
2001,NOV,STATE,46,6,TOTAL,"11,593,000",11593000
2001,NOV,STATE,49,6,TOTAL,"4,611,000",4611000
2001,NOV,STATE,53,6,TOTAL,"11,537,000",11537000
2001,NOV,STATE,55,6,TOTAL,"176,016,000",176016000
2001,OCT,STATE,6,6,TOTAL,"140,064,000",140064000
2001,OCT,STATE,16,6,TOTAL,"48,975,000",48975000
2001,OCT,STATE,17,6,TOTAL,"9,418,000",9418000
2001,OCT,STATE,19,6,TOTAL,"23,017,000",23017000
2001,OCT,STATE,25,6,TOTAL,"76,000",76000
2001,OCT,STATE,27,6,TOTAL,"46,595,000",46595000
2001,OCT,STATE,29,6,TOTAL,"9,342,000",9342000
2001,OCT,STATE,36,6,TOTAL,"63,009,000",63009000
2001,OCT,STATE,39,6,TOTAL,"12,412,000",12412000
2001,OCT,STATE,,6,TOTAL,"101,386,000",101386000
2001,OCT,STATE,42,6,TOTAL,"29,194,000",29194000
2001,OCT,STATE,46,6,TOTAL,"12,626,000",12626000
2001,OCT,STATE,49,6,TOTAL,"4,581,000",4581000
2001,OCT,STATE,53,6,TOTAL,"12,285,000",12285000
2001,OCT,STATE,55,6,TOTAL,"177,903,000",177903000
2001,SEP,STATE,6,6,TOTAL,"134,895,000",134895000
2001,SEP,STATE,16,6,TOTAL,"46,256,000",46256000
2001,SEP,STATE,17,6,TOTAL,"8,678,000",8678000
2001,SEP,STATE,19,6,TOTAL,"16,824,000",16824000
2001,SEP,STATE,25,6,TOTAL,"59,000",59000
2001,SEP,STATE,27,6,TOTAL,"40,612,000",40612000
2001,SEP,STATE,29,6,TOTAL,"8,223,000",8223000
2001,SEP,STATE,36,6,TOTAL,"54,356,000",54356000
2001,SEP,STATE,39,6,TOTAL,"11,057,000",11057000
2001,SEP,STATE,,6,TOTAL,"95,516,000",95516000
2001,SEP,STATE,42,6,TOTAL,"28,724,000",28724000
2001,SEP,STATE,46,6,TOTAL,"13,598,000",13598000
2001,SEP,STATE,49,6,TOTAL,"4,734,000",4734000
2001,SEP,STATE,53,6,TOTAL,"11,675,000",11675000
2001,SEP,STATE,55,6,TOTAL,"174,122,000",174122000
2001,YEAR,STATE,6,6,TOTAL,"1,643,334,000",1643334000
2001,YEAR,STATE,16,6,TOTAL,"569,419,000",569419000
2001,YEAR,STATE,17,6,TOTAL,"102,690,000",102690000
2001,YEAR,STATE,19,6,TOTAL,"263,552,000",263552000
2001,YEAR,STATE,25,6,TOTAL,"858,000",858000
2001,YEAR,STATE,27,6,TOTAL,"594,085,000",594085000
2001,YEAR,STATE,29,6,TOTAL,"99,104,000",99104000
2001,YEAR,STATE,36,6,TOTAL,"702,754,000",702754000
2001,YEAR,STATE,39,6,TOTAL,"146,184,000",146184000
2001,YEAR,STATE,,6,TOTAL,"1,282,312,000",1282312000
2001,YEAR,STATE,42,6,TOTAL,"366,972,000",366972000
2001,YEAR,STATE,46,6,TOTAL,"146,897,000",146897000
2001,YEAR,STATE,49,6,TOTAL,"62,596,000",62596000
2001,YEAR,STATE,53,6,TOTAL,"146,715,000",146715000
2001,YEAR,STATE,55,6,TOTAL,"2,133,156,000",2133156000
2000,APR,STATE,6,6,TOTAL,"123,153,000",123153000
2000,APR,STATE,16,6,TOTAL,"48,435,000",48435000
2000,APR,STATE,17,6,TOTAL,"7,989,000",7989000
2000,APR,STATE,19,6,TOTAL,"22,794,000",22794000
2000,APR,STATE,25,6,TOTAL,"125,000",125000
2000,APR,STATE,27,6,TOTAL,"62,298,000",62298000
2000,APR,STATE,29,6,TOTAL,"13,529,000",13529000
2000,APR,STATE,36,6,TOTAL,"61,313,000",61313000
2000,APR,STATE,39,6,TOTAL,"11,648,000",11648000
2000,APR,STATE,,6,TOTAL,"99,748,000",99748000
2000,APR,STATE,42,6,TOTAL,"30,391,000",30391000
2000,APR,STATE,46,6,TOTAL,"13,036,000",13036000
2000,APR,STATE,49,6,TOTAL,"6,272,000",6272000
2000,APR,STATE,53,6,TOTAL,"13,479,000",13479000
2000,APR,STATE,55,6,TOTAL,"178,987,000",178987000
2000,AUG,STATE,6,6,TOTAL,"123,588,000",123588000
2000,AUG,STATE,16,6,TOTAL,"47,402,000",47402000
2000,AUG,STATE,17,6,TOTAL,"8,480,000",8480000
2000,AUG,STATE,19,6,TOTAL,"21,085,000",21085000
2000,AUG,STATE,25,6,TOTAL,"178,000",178000
2000,AUG,STATE,27,6,TOTAL,"53,882,000",53882000
2000,AUG,STATE,29,6,TOTAL,"8,876,000",8876000
2000,AUG,STATE,36,6,TOTAL,"63,698,000",63698000
2000,AUG,STATE,39,6,TOTAL,"11,155,000",11155000
2000,AUG,STATE,,6,TOTAL,"94,595,000",94595000
2000,AUG,STATE,42,6,TOTAL,"31,172,000",31172000
2000,AUG,STATE,46,6,TOTAL,"11,671,000",11671000
2000,AUG,STATE,49,6,TOTAL,"5,799,000",5799000
2000,AUG,STATE,53,6,TOTAL,"13,595,000",13595000
2000,AUG,STATE,55,6,TOTAL,"187,531,000",187531000
2000,DEC,STATE,6,6,TOTAL,"135,594,000",135594000
2000,DEC,STATE,16,6,TOTAL,"49,765,000",49765000
2000,DEC,STATE,17,6,TOTAL,"8,465,000",8465000
2000,DEC,STATE,19,6,TOTAL,"21,061,000",21061000
2000,DEC,STATE,25,6,TOTAL,"125,000",125000
2000,DEC,STATE,27,6,TOTAL,"59,828,000",59828000
2000,DEC,STATE,29,6,TOTAL,"8,925,000",8925000
2000,DEC,STATE,36,6,TOTAL,"55,762,000",55762000
2000,DEC,STATE,39,6,TOTAL,"10,946,000",10946000
2000,DEC,STATE,,6,TOTAL,"101,159,000",101159000
2000,DEC,STATE,42,6,TOTAL,"27,343,000",27343000
2000,DEC,STATE,46,6,TOTAL,"11,903,000",11903000
2000,DEC,STATE,49,6,TOTAL,"6,192,000",6192000
2000,DEC,STATE,53,6,TOTAL,"13,043,000",13043000
2000,DEC,STATE,55,6,TOTAL,"180,898,000",180898000
2000,FEB,STATE,6,6,TOTAL,"116,887,000",116887000
2000,FEB,STATE,16,6,TOTAL,"44,821,000",44821000
2000,FEB,STATE,17,6,TOTAL,"8,063,000",8063000
2000,FEB,STATE,19,6,TOTAL,"21,791,000",21791000
2000,FEB,STATE,25,6,TOTAL,"83,000",83000
2000,FEB,STATE,27,6,TOTAL,"57,662,000",57662000
2000,FEB,STATE,29,6,TOTAL,"11,475,000",11475000
2000,FEB,STATE,36,6,TOTAL,"53,010,000",53010000
2000,FEB,STATE,39,6,TOTAL,"11,532,000",11532000
2000,FEB,STATE,,6,TOTAL,"90,689,000",90689000
2000,FEB,STATE,42,6,TOTAL,"29,081,000",29081000
2000,FEB,STATE,46,6,TOTAL,"11,423,000",11423000
2000,FEB,STATE,49,6,TOTAL,"6,210,000",6210000
2000,FEB,STATE,53,6,TOTAL,"12,836,000",12836000
2000,FEB,STATE,55,6,TOTAL,"175,919,000",175919000
2000,JAN,STATE,6,6,TOTAL,"120,042,000",120042000
2000,JAN,STATE,16,6,TOTAL,"49,714,000",49714000
2000,JAN,STATE,17,6,TOTAL,"8,021,000",8021000
2000,JAN,STATE,19,6,TOTAL,"21,796,000",21796000
2000,JAN,STATE,25,6,TOTAL,"66,000",66000
2000,JAN,STATE,27,6,TOTAL,"60,887,000",60887000
2000,JAN,STATE,29,6,TOTAL,"12,198,000",12198000
2000,JAN,STATE,36,6,TOTAL,"64,757,000",64757000
2000,JAN,STATE,39,6,TOTAL,"11,605,000",11605000
2000,JAN,STATE,,6,TOTAL,"97,063,000",97063000
2000,JAN,STATE,42,6,TOTAL,"28,844,000",28844000
2000,JAN,STATE,46,6,TOTAL,"13,785,000",13785000
2000,JAN,STATE,49,6,TOTAL,"6,656,000",6656000
2000,JAN,STATE,53,6,TOTAL,"14,051,000",14051000
2000,JAN,STATE,55,6,TOTAL,"183,518,000",183518000
2000,JUL,STATE,6,6,TOTAL,"132,613,000",132613000
2000,JUL,STATE,16,6,TOTAL,"50,045,000",50045000
2000,JUL,STATE,17,6,TOTAL,"8,025,000",8025000
2000,JUL,STATE,19,6,TOTAL,"22,404,000",22404000
2000,JUL,STATE,25,6,TOTAL,"177,000",177000
2000,JUL,STATE,27,6,TOTAL,"57,072,000",57072000
2000,JUL,STATE,29,6,TOTAL,"11,872,000",11872000
2000,JUL,STATE,36,6,TOTAL,"58,627,000",58627000
2000,JUL,STATE,39,6,TOTAL,"12,029,000",12029000
2000,JUL,STATE,,6,TOTAL,"95,900,000",95900000
2000,JUL,STATE,42,6,TOTAL,"29,705,000",29705000
2000,JUL,STATE,46,6,TOTAL,"11,634,000",11634000
2000,JUL,STATE,49,6,TOTAL,"6,815,000",6815000
2000,JUL,STATE,53,6,TOTAL,"13,167,000",13167000
2000,JUL,STATE,55,6,TOTAL,"180,052,000",180052000
2000,JUN,STATE,6,6,TOTAL,"122,496,000",122496000
2000,JUN,STATE,16,6,TOTAL,"50,714,000",50714000
2000,JUN,STATE,17,6,TOTAL,"8,286,000",8286000
2000,JUN,STATE,19,6,TOTAL,"23,038,000",23038000
2000,JUN,STATE,25,6,TOTAL,"173,000",173000
2000,JUN,STATE,27,6,TOTAL,"61,382,000",61382000
2000,JUN,STATE,29,6,TOTAL,"9,607,000",9607000
2000,JUN,STATE,36,6,TOTAL,"59,406,000",59406000
2000,JUN,STATE,39,6,TOTAL,"12,338,000",12338000
2000,JUN,STATE,,6,TOTAL,"100,943,000",100943000
2000,JUN,STATE,42,6,TOTAL,"33,620,000",33620000
2000,JUN,STATE,46,6,TOTAL,"13,315,000",13315000
2000,JUN,STATE,49,6,TOTAL,"6,668,000",6668000
2000,JUN,STATE,53,6,TOTAL,"13,745,000",13745000
2000,JUN,STATE,55,6,TOTAL,"181,509,000",181509000
2000,MAR,STATE,6,6,TOTAL,"122,212,000",122212000
2000,MAR,STATE,16,6,TOTAL,"47,343,000",47343000
2000,MAR,STATE,17,6,TOTAL,"8,110,000",8110000
2000,MAR,STATE,19,6,TOTAL,"23,836,000",23836000
2000,MAR,STATE,25,6,TOTAL,"86,000",86000
2000,MAR,STATE,27,6,TOTAL,"62,849,000",62849000
2000,MAR,STATE,29,6,TOTAL,"10,613,000",10613000
2000,MAR,STATE,36,6,TOTAL,"65,247,000",65247000
2000,MAR,STATE,39,6,TOTAL,"13,121,000",13121000
2000,MAR,STATE,,6,TOTAL,"101,966,000",101966000
2000,MAR,STATE,42,6,TOTAL,"34,792,000",34792000
2000,MAR,STATE,46,6,TOTAL,"13,485,000",13485000
2000,MAR,STATE,49,6,TOTAL,"5,971,000",5971000
2000,MAR,STATE,53,6,TOTAL,"14,705,000",14705000
2000,MAR,STATE,55,6,TOTAL,"190,432,000",190432000
2000,MAY,STATE,6,6,TOTAL,"125,505,000",125505000
2000,MAY,STATE,16,6,TOTAL,"51,744,000",51744000
2000,MAY,STATE,17,6,TOTAL,"7,888,000",7888000
2000,MAY,STATE,19,6,TOTAL,"22,499,000",22499000
2000,MAY,STATE,25,6,TOTAL,"99,000",99000
2000,MAY,STATE,27,6,TOTAL,"60,875,000",60875000
2000,MAY,STATE,29,6,TOTAL,"7,824,000",7824000
2000,MAY,STATE,36,6,TOTAL,"62,508,000",62508000
2000,MAY,STATE,39,6,TOTAL,"12,305,000",12305000
2000,MAY,STATE,,6,TOTAL,"109,542,000",109542000
2000,MAY,STATE,42,6,TOTAL,"47,367,000",47367000
2000,MAY,STATE,46,6,TOTAL,"13,643,000",13643000
2000,MAY,STATE,49,6,TOTAL,"7,085,000",7085000
2000,MAY,STATE,53,6,TOTAL,"13,118,000",13118000
2000,MAY,STATE,55,6,TOTAL,"188,038,000",188038000
2000,NOV,STATE,6,6,TOTAL,"123,918,000",123918000
2000,NOV,STATE,16,6,TOTAL,"49,373,000",49373000
2000,NOV,STATE,17,6,TOTAL,"9,014,000",9014000
2000,NOV,STATE,19,6,TOTAL,"22,980,000",22980000
2000,NOV,STATE,25,6,TOTAL,"107,000",107000
2000,NOV,STATE,27,6,TOTAL,"51,195,000",51195000
2000,NOV,STATE,29,6,TOTAL,"9,340,000",9340000
2000,NOV,STATE,36,6,TOTAL,"65,303,000",65303000
2000,NOV,STATE,39,6,TOTAL,"10,548,000",10548000
2000,NOV,STATE,,6,TOTAL,"92,973,000",92973000
2000,NOV,STATE,42,6,TOTAL,"29,920,000",29920000
2000,NOV,STATE,46,6,TOTAL,"11,369,000",11369000
2000,NOV,STATE,49,6,TOTAL,"5,481,000",5481000
2000,NOV,STATE,53,6,TOTAL,"12,020,000",12020000
2000,NOV,STATE,55,6,TOTAL,"180,315,000",180315000
2000,OCT,STATE,6,6,TOTAL,"128,659,000",128659000
2000,OCT,STATE,16,6,TOTAL,"49,583,000",49583000
2000,OCT,STATE,17,6,TOTAL,"8,985,000",8985000
2000,OCT,STATE,19,6,TOTAL,"23,105,000",23105000
2000,OCT,STATE,25,6,TOTAL,"79,000",79000
2000,OCT,STATE,27,6,TOTAL,"53,138,000",53138000
2000,OCT,STATE,29,6,TOTAL,"10,221,000",10221000
2000,OCT,STATE,36,6,TOTAL,"61,915,000",61915000
2000,OCT,STATE,39,6,TOTAL,"11,210,000",11210000
2000,OCT,STATE,,6,TOTAL,"95,571,000",95571000
2000,OCT,STATE,42,6,TOTAL,"29,782,000",29782000
2000,OCT,STATE,46,6,TOTAL,"11,335,000",11335000
2000,OCT,STATE,49,6,TOTAL,"6,027,000",6027000
2000,OCT,STATE,53,6,TOTAL,"12,697,000",12697000
2000,OCT,STATE,55,6,TOTAL,"184,950,000",184950000
2000,SEP,STATE,6,6,TOTAL,"121,986,000",121986000
2000,SEP,STATE,16,6,TOTAL,"46,289,000",46289000
2000,SEP,STATE,17,6,TOTAL,"8,288,000",8288000
2000,SEP,STATE,19,6,TOTAL,"17,786,000",17786000
2000,SEP,STATE,25,6,TOTAL,"91,000",91000
2000,SEP,STATE,27,6,TOTAL,"52,000,000",52000000
2000,SEP,STATE,29,6,TOTAL,"8,635,000",8635000
2000,SEP,STATE,36,6,TOTAL,"56,759,000",56759000
2000,SEP,STATE,39,6,TOTAL,"10,657,000",10657000
2000,SEP,STATE,,6,TOTAL,"93,858,000",93858000
2000,SEP,STATE,42,6,TOTAL,"27,654,000",27654000
2000,SEP,STATE,46,6,TOTAL,"11,042,000",11042000
2000,SEP,STATE,49,6,TOTAL,"5,619,000",5619000
2000,SEP,STATE,53,6,TOTAL,"12,616,000",12616000
2000,SEP,STATE,55,6,TOTAL,"180,022,000",180022000
2000,YEAR,STATE,6,6,TOTAL,"1,496,653,000",1496653000
2000,YEAR,STATE,16,6,TOTAL,"585,228,000",585228000
2000,YEAR,STATE,17,6,TOTAL,"99,614,000",99614000
2000,YEAR,STATE,19,6,TOTAL,"264,175,000",264175000
2000,YEAR,STATE,25,6,TOTAL,"1,389,000",1389000
2000,YEAR,STATE,27,6,TOTAL,"693,068,000",693068000
2000,YEAR,STATE,29,6,TOTAL,"123,115,000",123115000
2000,YEAR,STATE,36,6,TOTAL,"728,305,000",728305000
2000,YEAR,STATE,39,6,TOTAL,"139,094,000",139094000
2000,YEAR,STATE,,6,TOTAL,"1,174,007,000",1174007000
2000,YEAR,STATE,42,6,TOTAL,"379,671,000",379671000
2000,YEAR,STATE,46,6,TOTAL,"147,641,000",147641000
2000,YEAR,STATE,49,6,TOTAL,"74,795,000",74795000
2000,YEAR,STATE,53,6,TOTAL,"159,072,000",159072000
2000,YEAR,STATE,55,6,TOTAL,"2,192,171,000",2192171000
1999,APR,STATE,6,6,TOTAL,"115,628,000",115628000
1999,APR,STATE,16,6,TOTAL,"45,994,000",45994000
1999,APR,STATE,17,6,TOTAL,"7,967,000",7967000
1999,APR,STATE,19,6,TOTAL,"22,654,000",22654000
1999,APR,STATE,25,6,TOTAL,"84,000",84000
1999,APR,STATE,27,6,TOTAL,"59,661,000",59661000
1999,APR,STATE,29,6,TOTAL,"11,382,000",11382000
1999,APR,STATE,36,6,TOTAL,"56,541,000",56541000
1999,APR,STATE,38,6,TOTAL,"2,606,000",2606000
1999,APR,STATE,39,6,TOTAL,"10,984,000",10984000
1999,APR,STATE,,6,TOTAL,"92,870,000",92870000
1999,APR,STATE,42,6,TOTAL,"33,084,000",33084000
1999,APR,STATE,46,6,TOTAL,"11,552,000",11552000
1999,APR,STATE,49,6,TOTAL,"6,711,000",6711000
1999,APR,STATE,53,6,TOTAL,"12,966,000",12966000
1999,APR,STATE,55,6,TOTAL,"178,462,000",178462000
1999,AUG,STATE,6,6,TOTAL,"121,275,000",121275000
1999,AUG,STATE,16,6,TOTAL,"47,250,000",47250000
1999,AUG,STATE,17,6,TOTAL,"7,978,000",7978000
1999,AUG,STATE,19,6,TOTAL,"20,586,000",20586000
1999,AUG,STATE,25,6,TOTAL,"89,000",89000
1999,AUG,STATE,27,6,TOTAL,"52,599,000",52599000
1999,AUG,STATE,29,6,TOTAL,"12,201,000",12201000
1999,AUG,STATE,36,6,TOTAL,"54,693,000",54693000
1999,AUG,STATE,38,6,TOTAL,"1,244,000",1244000
1999,AUG,STATE,39,6,TOTAL,"10,382,000",10382000
1999,AUG,STATE,,6,TOTAL,"79,126,000",79126000
1999,AUG,STATE,42,6,TOTAL,"32,259,000",32259000
1999,AUG,STATE,46,6,TOTAL,"10,257,000",10257000
1999,AUG,STATE,49,6,TOTAL,"6,768,000",6768000
1999,AUG,STATE,53,6,TOTAL,"13,627,000",13627000
1999,AUG,STATE,55,6,TOTAL,"176,918,000",176918000
1999,DEC,STATE,6,6,TOTAL,"123,585,000",123585000
1999,DEC,STATE,16,6,TOTAL,"49,060,000",49060000
1999,DEC,STATE,17,6,TOTAL,"8,518,000",8518000
1999,DEC,STATE,19,6,TOTAL,"20,876,000",20876000
1999,DEC,STATE,25,6,TOTAL,"190,000",190000
1999,DEC,STATE,27,6,TOTAL,"59,928,000",59928000
1999,DEC,STATE,29,6,TOTAL,"15,027,000",15027000
1999,DEC,STATE,36,6,TOTAL,"62,450,000",62450000
1999,DEC,STATE,38,6,TOTAL,"1,766,000",1766000
1999,DEC,STATE,39,6,TOTAL,"12,088,000",12088000
1999,DEC,STATE,,6,TOTAL,"97,550,000",97550000
1999,DEC,STATE,42,6,TOTAL,"33,589,000",33589000
1999,DEC,STATE,46,6,TOTAL,"12,635,000",12635000
1999,DEC,STATE,49,6,TOTAL,"6,540,000",6540000
1999,DEC,STATE,53,6,TOTAL,"13,418,000",13418000
1999,DEC,STATE,55,6,TOTAL,"187,486,000",187486000
1999,FEB,STATE,6,6,TOTAL,"102,794,000",102794000
1999,FEB,STATE,16,6,TOTAL,"40,522,000",40522000
1999,FEB,STATE,17,6,TOTAL,"8,730,000",8730000
1999,FEB,STATE,19,6,TOTAL,"20,009,000",20009000
1999,FEB,STATE,25,6,TOTAL,"79,000",79000
1999,FEB,STATE,27,6,TOTAL,"52,666,000",52666000
1999,FEB,STATE,29,6,TOTAL,"10,181,000",10181000
1999,FEB,STATE,36,6,TOTAL,"51,221,000",51221000
1999,FEB,STATE,38,6,TOTAL,"2,564,000",2564000
1999,FEB,STATE,39,6,TOTAL,"9,586,000",9586000
1999,FEB,STATE,,6,TOTAL,"83,187,000",83187000
1999,FEB,STATE,42,6,TOTAL,"25,574,000",25574000
1999,FEB,STATE,46,6,TOTAL,"9,931,000",9931000
1999,FEB,STATE,49,6,TOTAL,"5,140,000",5140000
1999,FEB,STATE,53,6,TOTAL,"9,962,000",9962000
1999,FEB,STATE,55,6,TOTAL,"161,890,000",161890000
1999,JAN,STATE,6,6,TOTAL,"108,778,000",108778000
1999,JAN,STATE,16,6,TOTAL,"47,007,000",47007000
1999,JAN,STATE,17,6,TOTAL,"9,679,000",9679000
1999,JAN,STATE,19,6,TOTAL,"20,904,000",20904000
1999,JAN,STATE,25,6,TOTAL,"71,000",71000
1999,JAN,STATE,27,6,TOTAL,"56,531,000",56531000
1999,JAN,STATE,29,6,TOTAL,"10,960,000",10960000
1999,JAN,STATE,36,6,TOTAL,"53,630,000",53630000
1999,JAN,STATE,38,6,TOTAL,"1,959,000",1959000
1999,JAN,STATE,39,6,TOTAL,"9,935,000",9935000
1999,JAN,STATE,,6,TOTAL,"88,442,000",88442000
1999,JAN,STATE,42,6,TOTAL,"27,843,000",27843000
1999,JAN,STATE,46,6,TOTAL,"10,595,000",10595000
1999,JAN,STATE,49,6,TOTAL,"5,383,000",5383000
1999,JAN,STATE,53,6,TOTAL,"10,795,000",10795000
1999,JAN,STATE,55,6,TOTAL,"174,459,000",174459000
1999,JUL,STATE,6,6,TOTAL,"120,047,000",120047000
1999,JUL,STATE,16,6,TOTAL,"47,311,000",47311000
1999,JUL,STATE,17,6,TOTAL,"7,953,000",7953000
1999,JUL,STATE,19,6,TOTAL,"21,032,000",21032000
1999,JUL,STATE,25,6,TOTAL,"72,000",72000
1999,JUL,STATE,27,6,TOTAL,"52,315,000",52315000
1999,JUL,STATE,29,6,TOTAL,"10,883,000",10883000
1999,JUL,STATE,36,6,TOTAL,"55,877,000",55877000
1999,JUL,STATE,38,6,TOTAL,"1,756,000",1756000
1999,JUL,STATE,39,6,TOTAL,"10,709,000",10709000
